代碼,圖示,英文,中文,屬性,職業,天生星,覺醒,收錄,強度,滿HP,滿ATK,滿DEF,SPD,暴率,暴傷,抵抗,命中,取得方式
30513,unit_icon_0157_1_3.png,Megumi Fushiguro,,風,支援,5,覺醒,可召喚,B,11040,703,703,101,15,50,40,0,
30515,unit_icon_0157_1_5.png,Megumi Fushiguro,伏黑 惠,暗,支援,5,覺醒,可召喚,B,10545,758,681,101,15,50,15,25,
15012,unit_icon_0018_1_2.png,Mei,,火,體力,3,覺醒,可召喚,C,10380,626,494,104,15,50,40,0,Guild Shop / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
15032,unit_icon_0053_1_2.png,Mei,,火,體力,3,二次覺醒,可召喚,B,11700,703,549,104,15,50,40,0,Guild Shop / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
16812,unit_icon_0025_1_4.png,Mei Hou Wang,美猴王,火,防禦,5,覺醒,可召喚,A,10545,692,747,116,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
21913,unit_icon_0045_2_1.png,Melissa,,風,攻擊,4,覺醒,可召喚,B,9060,769,604,103,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
22113,unit_icon_0046_2_1.png,Mellia,,風,支援,4,覺醒,可召喚,B,10710,615,648,104,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
23113,unit_icon_0052_2_4.png,Mephisto,,風,體力,5,覺醒,可召喚,B,11535,714,659,104,15,50,40,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
28202,unit_icon_0117_0_2.png,Mercenary Queen,,火,體力,4,未覺醒,可召喚,C,10545,615,494,102,15,50,15,0,
28203,unit_icon_0117_0_3.png,Mercenary Queen,,風,支援,4,未覺醒,可召喚,C,9225,593,604,102,15,50,15,0,
28201,unit_icon_0117_0_1.png,Mercenary Queen,,水,支援,5,未覺醒,可召喚,B,9555,670,670,102,15,50,15,0,
28204,unit_icon_0117_0_4.png,Mercenary Queen,,光,攻擊,5,未覺醒,可召喚,B,9060,812,560,102,15,50,15,0,
28205,unit_icon_0117_0_5.png,Mercenary Queen,,暗,體力,5,未覺醒,可召喚,B,11040,681,560,102,15,50,15,0,
19601,unit_icon_0034_0_4.png,Mermaid,,水,支援,4,未覺醒,可召喚,A,9225,560,637,94,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
19602,unit_icon_0034_1_4.png,Mermaid,,火,支援,4,未覺醒,可召喚,C,9885,637,516,94,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
19603,unit_icon_0034_2_4.png,Mermaid,,風,支援,4,未覺醒,可召喚,C,10380,692,428,94,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
19604,unit_icon_0034_3_4.png,Mermaid,,光,支援,4,未覺醒,可召喚,C,9390,549,637,94,15,50,15,0,Scroll of Light and Darkness
19605,unit_icon_0034_4_4.png,Mermaid,,暗,支援,4,未覺醒,可召喚,C,9885,494,659,94,15,50,15,0,Scroll of Light and Darkness
21215,unit_icon_0041_4_4.png,Mi Ying,秘影,暗,攻擊,5,覺醒,可召喚,B,10380,801,648,111,15,50,15,0,Scroll of Light and Darkness
15313,unit_icon_0020_2_1.png,Michelle,,風,支援,3,覺醒,可召喚,B,11205,549,516,96,15,50,40,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11914,unit_icon_0009_3_4.png,Mihael,,光,支援,4,覺醒,可召喚,B,11850,593,593,103,15,50,15,0,Scroll of Light and Darkness
15015,unit_icon_0018_4_2.png,Miho,,暗,攻擊,3,覺醒,可召喚,B,9060,703,505,119,15,50,15,0,Scroll of Light and Darkness
15035,unit_icon_0053_4_2.png,Miho,,暗,攻擊,3,二次覺醒,可召喚,B,10050,801,560,119,15,50,15,0,Scroll of Light and Darkness
18311,unit_icon_0029_0_3.png,Mihyang,,水,支援,4,覺醒,可召喚,B,11205,670,560,101,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
11611,unit_icon_0006_0_1.png,Mikene,,水,支援,4,覺醒,可召喚,A,11040,560,681,99,15,50,15,0,Fusion / Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
25311,unit_icon_0076_1_1.png,Miles,麥爾斯,水,支援,5,覺醒,可召喚,B,11370,692,692,105,15,50,15,25,
12901,unit_icon_0012_0_1.png,Mimic,,水,防禦,1,未覺醒,可召喚,D,5760,362,571,86,15,50,15,0,Magic Shop / Unknown Scroll or Social Summon
12902,unit_icon_0012_1_1.png,Mimic,,火,防禦,1,未覺醒,可召喚,D,5100,417,560,86,15,50,15,0,Magic Shop / Unknown Scroll or Social Summon
12903,unit_icon_0012_2_1.png,Mimic,,風,防禦,1,未覺醒,可召喚,D,5925,373,549,86,15,50,15,0,Ferun Castle / Mt. Siz / Magic Shop / Unknown Scroll or Social Summon
12905,unit_icon_0012_3_1.png,Mimic,,暗,防禦,1,未覺醒,可召喚,D,6090,406,505,86,15,50,15,0,Special Event
18814,unit_icon_0032_3_0.png,Mimirr,,光,攻擊,4,覺醒,可召喚,B,10380,703,582,103,30,50,15,0,Scroll of Light and Darkness
15011,unit_icon_0018_0_2.png,Mina,,水,攻擊,3,覺醒,可召喚,C,7905,790,494,119,15,50,15,0,Guild Shop / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
15031,unit_icon_0053_0_2.png,Mina,,水,攻擊,3,二次覺醒,可召喚,B,9060,867,560,119,15,50,15,0,Guild Shop / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
25911,unit_icon_0086_1_1.png,Minato,米納托,水,攻擊,5,覺醒,可召喚,A,9720,889,604,105,30,50,15,0,
29011,unit_icon_0132_1_1.png,Minji and Sapsaree,,水,支援,4,覺醒,可召喚,B,10875,582,670,103,15,50,15,0,
17701,unit_icon_0027_0_3.png,Minotauros,,水,體力,3,未覺醒,可召喚,C,9060,538,505,98,15,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
17702,unit_icon_0027_1_3.png,Minotauros,,火,體力,3,未覺醒,可召喚,C,8730,549,516,98,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
17703,unit_icon_0027_2_3.png,Minotauros,,風,體力,3,未覺醒,可召喚,C,9060,516,527,98,15,50,15,0,Chiruka Remains / Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
17704,unit_icon_0027_3_3.png,Minotauros,,光,體力,3,未覺醒,可召喚,C,8565,527,549,98,15,50,15,0,Scroll of Light and Darkness
17705,unit_icon_0027_4_3.png,Minotauros,,暗,體力,3,未覺醒,可召喚,C,8400,549,538,98,15,50,15,0,Scroll of Light and Darkness
25812,unit_icon_0081_1_2.png,Miriam,,火,支援,4,覺醒,可召喚,B,10875,604,648,103,15,50,15,0,
23915,unit_icon_0057_1_5.png,Mirinae,,暗,支援,4,覺醒,可召喚,B,11370,615,604,107,15,50,15,0,Scroll of Light and Darkness
29114,unit_icon_0136_1_4.png,Miruel and Graciah,米雷爾與格拉西亞,光,支援,5,覺醒,可召喚,B,10380,780,670,102,15,50,15,25,
17501,unit_icon_0027_0_2.png,Mischievous Bat,,水,攻擊,2,未覺醒,可召喚,D,6585,659,384,105,15,50,15,0,Mt. Runar / Unknown Scroll or Social Summon
17502,unit_icon_0027_1_2.png,Mischievous Bat,,火,攻擊,2,未覺醒,可召喚,D,6420,703,351,105,15,50,15,0,Unknown Scroll or Social Summon
17503,unit_icon_0027_2_2.png,Mischievous Bat,,風,攻擊,2,未覺醒,可召喚,D,6750,692,340,105,15,50,15,0,Unknown Scroll or Social Summon
20714,unit_icon_0040_3_1.png,Misty,有霧,光,攻擊,4,覺醒,可召喚,B,9390,758,593,101,15,50,15,0,Scroll of Light and Darkness
21211,unit_icon_0041_0_4.png,Mo Long,黙龍,水,體力,5,覺醒,可召喚,B,12675,648,648,96,15,50,15,25,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
19614,unit_icon_0035_3_0.png,Molly,,光,支援,4,覺醒,可召喚,B,11205,494,736,95,15,50,40,0,Scroll of Light and Darkness
25213,unit_icon_0075_1_3.png,Momo,,風,攻擊,5,覺醒,可召喚,B,10545,801,637,101,15,50,15,25,
16801,unit_icon_0025_0_3.png,Monkey King,,水,攻擊,5,未覺醒,可召喚,S,9390,747,604,99,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
16802,unit_icon_0025_1_3.png,Monkey King,,火,防禦,5,未覺醒,可召喚,A,9720,659,670,100,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
16803,unit_icon_0025_2_3.png,Monkey King,,風,體力,5,未覺醒,可召喚,A,10710,626,637,101,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
16804,unit_icon_0025_3_3.png,Monkey King,,光,支援,5,未覺醒,可召喚,B,9885,659,659,98,15,50,15,0,Scroll of Light and Darkness
16805,unit_icon_0025_4_3.png,Monkey King,,暗,體力,5,未覺醒,可召喚,A,11040,637,604,102,15,50,15,0,Scroll of Light and Darkness
12601,unit_icon_0010_0_3.png,Monster Flower,,水,體力,2,未覺醒,可召喚,D,10215,461,340,95,15,50,15,0,Chiruka Remains / Garen Forest / Unknown Scroll or Social Summon
12602,unit_icon_0010_1_3.png,Monster Flower,,火,體力,2,未覺醒,可召喚,D,9555,483,362,95,15,50,15,0,Telain Forest / Unknown Scroll or Social Summon
12603,unit_icon_0010_2_3.png,Monster Flower,,風,體力,2,未覺醒,可召喚,D,9720,439,395,95,15,50,15,0,Aiden Forest / Unknown Scroll or Social Summon
12605,unit_icon_0010_3_3.png,Monster Flower,,暗,體力,2,未覺醒,可召喚,D,9885,428,395,95,15,50,15,0,Special Event
21315,unit_icon_0043_4_0.png,Monte,,暗,支援,4,覺醒,可召喚,B,9885,659,659,102,15,50,15,0,Scroll of Light and Darkness
28912,unit_icon_0133_1_2.png,Moogwang,,火,體力,5,覺醒,可召喚,B,12675,637,659,96,15,50,15,25,
23715,unit_icon_0056_1_5.png,Mookwol,,暗,支援,5,覺醒,可召喚,B,11370,769,615,117,15,50,15,0,Scroll of Light and Darkness
24511,unit_icon_0066_1_1.png,Moore,摩爾,水,攻擊,5,覺醒,可召喚,A,11040,801,604,103,15,50,15,25,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
12013,unit_icon_0007_2_4.png,Moria,,風,攻擊,3,覺醒,可召喚,C,5595,933,505,105,15,50,15,0,Kabir Ruins / Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
12033,unit_icon_0074_3_3.png,Moria,,風,攻擊,3,二次覺醒,可召喚,B,7740,966,549,105,15,50,15,0,
31411,unit_icon_0176_1_1.png,Mork,,水,體力,4,覺醒,可召喚,B,11700,604,593,98,15,50,40,0,
21313,unit_icon_0043_2_0.png,Morris,,風,支援,4,覺醒,可召喚,B,9885,692,626,102,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
31314,unit_icon_0175_1_4.png,Mortera,,光,支援,5,覺醒,可召喚,B,10875,703,714,100,15,50,15,25,
20301,unit_icon_0038_0_2.png,Mummy,,水,體力,3,未覺醒,可召喚,C,9390,461,560,96,15,50,15,0,Guild Shop / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
20302,unit_icon_0038_1_2.png,Mummy,,火,體力,3,未覺醒,可召喚,C,8895,516,538,96,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
20303,unit_icon_0038_2_2.png,Mummy,,風,體力,3,未覺醒,可召喚,C,9225,483,549,96,15,50,15,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
20304,unit_icon_0038_3_2.png,Mummy,,光,體力,3,未覺醒,可召喚,C,9555,428,582,96,15,50,15,0,Scroll of Light and Darkness
20305,unit_icon_0038_4_2.png,Mummy,,暗,體力,3,未覺醒,可召喚,C,9060,527,516,96,15,50,15,0,Scroll of Light and Darkness
12401,unit_icon_0010_4_1.png,Mushroom,,水,攻擊,1,未覺醒,可召喚,D,6750,538,329,104,15,50,15,0,Unknown Scroll or Social Summon
12402,unit_icon_0010_0_2.png,Mushroom,,火,攻擊,1,未覺醒,可召喚,D,6915,505,351,104,15,50,15,0,Unknown Scroll or Social Summon
12403,unit_icon_0010_1_2.png,Mushroom,,風,攻擊,1,未覺醒,可召喚,D,7575,494,318,104,15,50,15,0,Garen Forest / Unknown Scroll or Social Summon
15901,unit_icon_0023_0_2.png,Mystic Witch,,水,支援,3,未覺醒,可召喚,A,8895,527,527,96,15,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
15902,unit_icon_0023_1_2.png,Mystic Witch,,火,支援,3,未覺醒,可召喚,C,8730,549,516,96,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
15903,unit_icon_0023_2_2.png,Mystic Witch,,風,攻擊,3,未覺醒,可召喚,C,8400,615,472,96,15,50,15,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
15904,unit_icon_0023_3_2.png,Mystic Witch,,光,攻擊,3,未覺醒,可召喚,C,8235,637,461,96,15,50,15,0,Scroll of Light and Darkness
15905,unit_icon_0023_4_2.png,Mystic Witch,,暗,攻擊,3,未覺醒,可召喚,C,9060,593,450,96,15,50,15,0,Scroll of Light and Darkness
30015,unit_icon_0146_1_5.png,N1X,,暗,支援,5,覺醒,可召喚,S,11205,637,758,100,15,50,15,25,
18712,unit_icon_0031_1_3.png,Naki,,火,體力,3,覺醒,可召喚,B,11700,560,472,105,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
20313,unit_icon_0038_2_3.png,Namib,,風,體力,3,覺醒,可召喚,C,10380,549,571,97,15,50,15,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
25211,unit_icon_0075_1_1.png,Nana,娜娜,水,支援,5,覺醒,可召喚,B,11370,758,626,116,15,50,15,0,
18512,unit_icon_0030_1_4.png,Nangrim,,火,攻擊,3,覺醒,可召喚,C,8565,725,516,100,15,50,15,0,Secret Dungeon / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
15013,unit_icon_0018_2_2.png,Naomi,,風,攻擊,3,覺醒,可召喚,B,8895,681,538,119,15,50,15,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
15033,unit_icon_0053_2_2.png,Naomi,,風,攻擊,3,二次覺醒,可召喚,B,10050,769,593,119,15,50,15,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
23514,unit_icon_0054_3_0.png,Narsha,娜瑞莎,光,攻擊,5,覺醒,可召喚,B,10215,834,626,108,15,50,15,25,Scroll of Light and Darkness
23614,unit_icon_0054_3_1.png,Narsha,,光,攻擊,5,覺醒,非常駐,B,10215,834,626,108,15,50,15,25,
19914,unit_icon_0036_3_2.png,Natalie,,光,攻擊,4,覺醒,可召喚,B,9225,845,516,102,15,50,15,25,Scroll of Light and Darkness
10114,unit_icon_0000_3_1.png,Neal,,光,支援,3,覺醒,可召喚,C,10545,681,428,101,15,50,15,0,Secret Dungeon / Scroll of Light and Darkness
10134,unit_icon_0051_3_0.png,Neal,,光,支援,3,二次覺醒,可召喚,B,11040,714,582,101,15,50,15,0,Secret Dungeon / Scroll of Light and Darkness
26013,unit_icon_0085_1_3.png,Nebelung,,風,體力,4,覺醒,可召喚,B,12015,571,604,100,15,50,15,0,
20101,unit_icon_0037_0_0.png,Neostone Agent,,水,支援,4,未覺醒,可召喚,C,9225,538,659,103,15,50,15,0,Fusion / Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
20102,unit_icon_0037_1_0.png,Neostone Agent,,火,支援,4,未覺醒,可召喚,B,10710,681,417,103,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
20103,unit_icon_0037_2_0.png,Neostone Agent,,風,支援,4,未覺醒,可召喚,C,9720,670,494,103,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
20104,unit_icon_0037_3_0.png,Neostone Agent,,光,支援,4,未覺醒,可召喚,C,10380,483,637,103,15,50,15,0,Scroll of Light and Darkness
20105,unit_icon_0037_4_0.png,Neostone Agent,,暗,支援,5,未覺醒,可召喚,B,9885,681,637,103,15,50,15,0,Scroll of Light and Darkness
20001,unit_icon_0035_0_4.png,Neostone Fighter,,水,攻擊,4,未覺醒,可召喚,B,10215,648,483,106,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
20002,unit_icon_0035_1_4.png,Neostone Fighter,,火,攻擊,4,未覺醒,可召喚,C,9720,681,483,106,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
20003,unit_icon_0035_2_4.png,Neostone Fighter,,風,攻擊,4,未覺醒,可召喚,C,8235,703,560,106,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
20004,unit_icon_0035_3_4.png,Neostone Fighter,,光,攻擊,4,未覺醒,可召喚,C,9060,692,516,106,15,50,15,0,Scroll of Light and Darkness
20005,unit_icon_0035_4_4.png,Neostone Fighter,,暗,攻擊,4,未覺醒,可召喚,C,8895,703,516,106,15,50,15,0,Scroll of Light and Darkness
20515,unit_icon_0039_4_2.png,Nephthys,奈芙蒂斯,暗,支援,5,覺醒,可召喚,A,11370,725,659,101,15,50,40,0,Scroll of Light and Darkness
34211,unit_icon_0202_1_1.png,Neriope,,水,支援,5,覺醒,可召喚,B,11850,593,758,103,15,50,40,0,
31913,unit_icon_0168_1_3.png,Nezuko Kamado,,風,支援,4,覺醒,可召喚,B,10215,659,637,101,15,50,15,0,
32013,unit_icon_0168_1_3.png,Nezuko Kamado,,風,支援,4,未覺醒,非常駐,B,10215,659,637,101,15,50,15,0,
31914,unit_icon_0168_1_4.png,Nezuko Kamado,,光,攻擊,4,覺醒,可召喚,B,9390,801,549,101,15,50,15,0,
32014,unit_icon_0168_1_4.png,Nezuko Kamado,,光,攻擊,4,未覺醒,非常駐,B,9390,801,549,101,15,50,15,0,
31911,unit_icon_0168_1_1.png,Nezuko Kamado,,水,體力,5,覺醒,可召喚,B,12180,626,703,101,15,50,15,25,
32011,unit_icon_0168_1_1.png,Nezuko Kamado,,水,體力,5,未覺醒,非常駐,B,12180,626,703,101,15,50,15,25,
31912,unit_icon_0168_1_2.png,Nezuko Kamado,竈門禰豆子,火,支援,5,覺醒,可召喚,B,10875,714,703,101,30,50,15,0,
32012,unit_icon_0168_1_2.png,Nezuko Kamado,,火,支援,5,未覺醒,非常駐,B,10875,714,703,101,30,50,15,0,
31915,unit_icon_0168_1_5.png,Nezuko Kamado,竈門禰豆子,暗,支援,5,覺醒,可召喚,B,11040,692,714,101,15,50,15,25,
32015,unit_icon_0168_1_5.png,Nezuko Kamado,,暗,支援,5,未覺醒,非常駐,B,11040,692,714,101,15,50,15,25,
16511,unit_icon_0025_0_2.png,Nickel,,水,防禦,3,覺醒,可召喚,C,9060,516,692,98,30,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
16531,unit_icon_0125_3_1.png,Nickel,,水,防禦,3,二次覺醒,可召喚,B,9885,582,790,98,30,50,15,0,
16115,unit_icon_0022_4_4.png,Nicki,,暗,攻擊,5,覺醒,可召喚,B,10215,812,648,105,15,50,40,0,Scroll of Light and Darkness
35203,unit_icon_0216_1_3.png,Night Fang,,風,體力,4,未覺醒,非常駐,C,10215,582,549,101,15,50,15,0,
35213,unit_icon_0216_1_3.png,Night Fang,,風,體力,4,覺醒,可召喚,B,11370,637,582,102,15,50,15,0,
35204,unit_icon_0216_1_4.png,Night Fang,,光,體力,4,未覺醒,非常駐,C,10710,549,549,101,15,50,15,0,
35214,unit_icon_0216_1_4.png,Night Fang,,光,體力,4,覺醒,可召喚,B,11535,604,604,102,15,50,15,0,
35201,unit_icon_0216_1_1.png,Night Fang,,水,體力,5,未覺醒,非常駐,B,11535,604,604,101,15,50,15,0,
35211,unit_icon_0216_1_1.png,Night Fang,,水,體力,5,覺醒,可召喚,B,12840,648,637,102,15,50,15,25,
35202,unit_icon_0216_1_2.png,Night Fang,,火,體力,5,未覺醒,非常駐,B,11535,593,615,101,15,50,15,0,
35212,unit_icon_0216_1_2.png,Night Fang,,火,體力,5,覺醒,可召喚,B,12675,626,670,102,30,50,15,0,
35205,unit_icon_0216_1_5.png,Night Fang,,暗,體力,5,未覺醒,非常駐,B,11700,582,615,101,15,50,15,0,
35215,unit_icon_0216_1_5.png,Night Fang,,暗,體力,5,覺醒,可召喚,B,13005,615,659,102,15,50,15,25,
18614,unit_icon_0031_3_1.png,Nigong,,光,體力,5,覺醒,可召喚,B,12840,670,615,103,15,50,40,0,Scroll of Light and Darkness
33412,unit_icon_0184_1_2.png,Nina Williams,,火,攻擊,4,覺醒,可召喚,B,9885,758,560,105,15,50,15,0,
33413,unit_icon_0184_1_3.png,Nina Williams,,風,攻擊,4,覺醒,可召喚,B,10050,736,571,105,15,50,15,0,
33411,unit_icon_0184_1_1.png,Nina Williams,,水,支援,5,覺醒,可召喚,B,10875,736,681,105,15,50,15,25,
33414,unit_icon_0184_1_4.png,Nina Williams,妮娜·威廉斯,光,支援,5,覺醒,可召喚,B,10545,725,714,105,15,50,15,25,
33415,unit_icon_0184_1_5.png,Nina Williams,,暗,支援,5,覺醒,可召喚,B,11040,714,692,105,30,50,15,0,
11201,unit_icon_0004_0_2.png,Nine-tailed Fox,,水,攻擊,4,未覺醒,可召喚,C,7410,769,549,101,15,50,15,0,Guild Shop / Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
11202,unit_icon_0004_1_2.png,Nine-tailed Fox,,火,攻擊,4,未覺醒,可召喚,C,8730,692,538,101,15,50,15,0,Guild Shop / Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
11203,unit_icon_0004_2_2.png,Nine-tailed Fox,,風,攻擊,4,未覺醒,可召喚,C,8730,845,384,101,15,50,15,0,Fusion / Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
11204,unit_icon_0004_3_2.png,Nine-tailed Fox,,光,攻擊,4,未覺醒,可召喚,C,9720,626,538,101,15,50,15,0,Scroll of Light and Darkness
11205,unit_icon_0004_4_2.png,Nine-tailed Fox,,暗,攻擊,4,未覺醒,可召喚,C,8235,812,450,101,15,50,15,0,Scroll of Light and Darkness
13501,unit_icon_0013_0_2.png,Ninja,,水,攻擊,4,未覺醒,可召喚,C,7080,845,494,106,15,50,15,0,Fusion / Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
13502,unit_icon_0013_1_2.png,Ninja,,火,攻擊,4,未覺醒,可召喚,C,7575,834,472,106,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
13503,unit_icon_0013_2_2.png,Ninja,,風,體力,4,未覺醒,可召喚,B,10050,703,439,106,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
13504,unit_icon_0013_3_2.png,Ninja,,光,攻擊,4,未覺醒,可召喚,C,8235,758,505,106,15,50,15,0,Scroll of Light and Darkness
13505,unit_icon_0013_4_2.png,Ninja,,暗,體力,5,未覺醒,可召喚,B,11040,736,505,106,15,50,15,0,Scroll of Light and Darkness
22112,unit_icon_0046_1_1.png,Nisha,,火,支援,4,覺醒,可召喚,B,11370,549,670,104,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
30612,unit_icon_0156_1_2.png,Nobara Kugisaki,,火,體力,4,覺醒,可召喚,B,11370,604,615,102,15,50,15,0,
30615,unit_icon_0156_1_5.png,Nobara Kugisaki,,暗,攻擊,4,覺醒,可召喚,B,9885,769,549,102,15,50,15,0,
30611,unit_icon_0156_1_1.png,Nobara Kugisaki,,水,攻擊,5,覺醒,可召喚,B,10545,780,659,102,15,50,15,25,
30613,unit_icon_0156_1_3.png,Nobara Kugisaki,釘崎 野薔薇,風,體力,5,覺醒,可召喚,S,12015,670,670,102,15,50,15,25,
30614,unit_icon_0156_1_4.png,Nobara Kugisaki,釘崎 野薔薇,光,體力,5,覺醒,可召喚,B,12180,626,703,102,15,50,40,0,
29913,unit_icon_0153_1_3.png,Nobella,,風,支援,4,覺醒,可召喚,B,10545,604,670,101,15,50,15,0,
25612,unit_icon_0078_1_2.png,Nora,,火,支援,5,覺醒,可召喚,B,10875,769,648,99,15,50,15,25,
20311,unit_icon_0038_0_3.png,Nubia,,水,體力,3,覺醒,可召喚,C,10710,494,604,97,15,50,15,0,Guild Shop / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
